package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,LAA_method,FANOUT_method,CINT_method,CDISP_method,NOAM_type,NOM_type,ATFD_type,FANOUT_type,NOA_type,DIT_type,LOC_type,TCC_type,NOPA_type,CBO_type,WMC_type,WOC_type,AMW_type,NOC_package,NOM_package,NOM_project,LOC_project,isStatic_method,is_long methood
com.freedomotic.events,MessageEventTest,testDefaultDestinationWithNull,0,0,1,1,0,0,5,1,1,1,0,5,2,1,0,18,0,3,1,0,92,0.01,0,1,18,1,1,22,123,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testEntrySet,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,7,3,9,4,0,181,0.29,0,5,9,0.86,1.29,3,48,3867,33857,0,0
com.freedomotic.persistence,EnvironmentPersistenceTest,testEnvironmentLoad,0,0,0,0,0,1,8,2,0,2,1,6,0,0,1,7,3,9,4,0,181,0.29,0,5,9,0.86,1.29,11,36,3867,33857,0,0
com.freedomotic.persistence,EnvironmentPersistenceTest,testEnvironmentSwitch,0,0,1,1,0,0,43,1,7,10,0.5,15,3,0.67,1,5,0,0,0,0,490,0,0,0,5,0.8,1,11,36,3867,33857,0,0
com.freedomotic.model.object,EnvObjectTest,testEquals,0,0,0,0,0,0,74,1,4,5,1,10,0,0,1,11,0,0,1,0,187,0.18,0,0,11,0.91,1,6,69,3867,33857,0,1
com.freedomotic.rules,PayloadTest,testEquals,0,0,0,0,0,0,22,1,4,4,1,11,0,0,1,11,0,0,1,0,187,0.18,0,0,11,0.91,1,15,64,3867,33857,0,0
com.freedomotic.rules,PayloadTest,testFindAttribute,0,0,0,0,0,0,12,1,1,2,1,3,0,0,0,7,1,1,3,0,70,0.07,2,1,7,0.75,1,15,64,3867,33857,0,0
com.freedomotic.core,CommandsNlpServiceTest,testFindMostSimilarCommand,0,0,0,0,0,0,7,1,2,4,1,4,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,13,62,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetBooleanProperty,0,0,0,0,0,0,4,1,0,1,1,2,1,1,0,9,12,19,3,0,120,0.04,3,3,12,0.73,1.33,3,48,3867,33857,0,0
com.freedomotic.jfrontend.utils,PropertiesPanel_1Test,testGetColumns,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,9,12,19,3,0,120,0.04,3,3,12,0.73,1.33,8,48,3867,33857,0,0
com.freedomotic.jfrontend.utils,PropertiesPanel_1Test,testGetComponent,0,0,8,2,0,2,22,3,7,9,0.38,14,11,0.18,0,18,0,3,1,0,92,0.01,0,1,18,1,1,8,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetDoubleProperty,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,3,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetIntProperty,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,3,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetPathListProperty,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,3,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetProperties,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,3,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetProperty,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,9,12,19,3,0,120,0.04,3,3,12,0.73,1.33,3,48,3867,33857,0,0
com.freedomotic.jfrontend.utils,PropertiesPanel_1Test,testGetRows,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,11,0,0,1,0,187,0.18,0,0,11,0.91,1,8,48,3867,33857,0,0
com.freedomotic.rules,PayloadTest,testGetStatementsAsJson,0,0,0,0,0,0,10,1,2,3,1,3,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,15,64,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetStringProperty,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,3,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetTuples,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,3,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetUrlListProperty,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,3,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testGetXmlFile,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,11,0,0,1,0,187,0.18,0,0,11,0.91,1,3,48,3867,33857,0,0
com.freedomotic.rules,PayloadTest,testGreaterLess,0,0,0,0,0,0,16,1,3,3,1,8,0,0,0,10,0,5,2,0,107,0.31,2,3,10,0.82,1,15,64,3867,33857,0,0
com.freedomotic.plugins.devices.freedomchat,MessageServiceTest,testHelp,0,0,0,0,0,0,6,1,3,4,1,3,1,1,0,3,0,0,0,0,40,0,0,0,3,1,1,9,39,3867,33857,0,0
com.freedomotic.cicolella,HexIntConverterTest,testHexIntConverter_int,0,0,0,0,0,0,12,1,5,5,1,10,0,0,0,3,0,0,0,0,40,0,0,0,3,1,1,1,7,3867,33857,0,0
com.freedomotic.cicolella,HexIntConverterTest,testHexIntConverter_String,0,0,0,0,0,0,6,1,2,2,1,4,0,0,0,10,0,5,2,0,107,0.31,2,3,10,0.82,1,1,7,3867,33857,0,0
com.freedomotic.plugins.devices.freedomchat,MessageServiceTest,testIFTHEN,0,0,0,0,0,0,12,1,3,4,1,3,1,1,1,11,0,4,0,0,203,0.38,0,2,11,0.91,1,9,39,3867,33857,0,0
com.freedomotic.util,TopologyUtilsTest,testIntersects,0,0,0,0,0,0,19,1,4,5,1,6,0,0,1,11,0,4,0,0,203,0.38,0,2,11,0.91,1,11,57,3867,33857,0,0
com.freedomotic.util,TopologyUtilsTest,testIntersects2,0,0,0,0,0,0,19,1,4,5,1,6,0,0,1,11,0,4,0,0,203,0.38,0,2,11,0.91,1,11,57,3867,33857,0,0
com.freedomotic.util,TopologyUtilsTest,testIntersects3,0,0,0,0,0,0,21,1,4,3,1,5,0,0,1,11,0,4,0,0,203,0.38,0,2,11,0.91,1,11,57,3867,33857,0,0
com.freedomotic.util,TopologyUtilsTest,testIntersects4,0,0,0,0,0,0,19,1,4,5,1,6,0,0,0,9,12,19,3,0,120,0.04,3,3,12,0.73,1.33,11,57,3867,33857,0,0
com.freedomotic.jfrontend.utils,PropertiesPanel_1Test,testLayoutPanel,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,10,0,5,2,0,107,0.31,2,3,10,0.82,1,8,48,3867,33857,0,0
com.freedomotic.plugins.devices.freedomchat,MessageServiceTest,testList,0,0,0,0,0,0,6,1,3,4,1,3,1,1,0,4,0,0,0,0,36,0,0,0,4,1,1,9,39,3867,33857,0,0
com.freedomotic.plugins,DevicesLoaderTest,testLoad,0,0,0,0,0,0,5,1,0,0,1,0,0,0,1,6,0,0,2,0,62,0,0,0,6,0.8,1,17,113,3867,33857,0,0
com.freedomotic.plugins.devices.mailer,MailerPluginTest,testLoadPlugins,0,0,0,0,0,0,20,1,1,1,1,1,0,0,1,5,0,4,3,0,73,0,0,3,5,0.8,1,3,15,3867,33857,0,0
com.freedomotic.plugins,PluginLoaderFilesystemITCase,testLoadPlugins,0,0,0,0,0,0,10,1,1,5,1,6,4,0.75,0,6,0,1,2,0,67,0.67,0,1,6,1,1,17,113,3867,33857,0,0
com.freedomotic.security,RealmTest,testLogin,0,0,0,0,0,0,9,1,0,1,1,5,0,0,0,6,0,0,2,0,74,0.3,0,0,6,1,1,6,50,3867,33857,0,0
com.freedomotic.persistence,PayloadConverterTest,testMarshal,0,0,0,0,0,0,10,1,2,5,1,5,0,0,0,7,1,1,3,0,70,0.07,2,1,7,0.75,1,11,36,3867,33857,0,0
com.freedomotic.core,CommandsNlpServiceTest,testNoSimilarCommand,0,0,0,0,0,0,9,1,2,4,1,7,0,0,0,7,13,20,3,1,106,0,3,7,7,0.4,1,13,62,3867,33857,0,0
com.freedomotic.plugins.devices.restapiv3.test,ThingTest,testPositionChange,0,0,2,1,0,0,17,1,4,4,0,11,2,0.5,0,18,0,3,1,0,92,0.01,0,1,18,1,1,15,45,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testPut,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,4,0,0,2,0,50,0,0,0,4,0.6,1,3,48,3867,33857,0,0
_ANONYMOUS_PACKAGE_,KuroTest,testRead,0,0,0,0,0,2,30,1,4,8,1,6,0,0,0,8,0,0,6,0,90,0,0,0,4,1,0.5,2,11,3867,33857,0,0
_ANONYMOUS_PACKAGE_,ModbusTest,testRead,0,0,0,0,0,0,0,0,2,1,1,3,0,0,1,6,2,6,0,0,124,0.07,0,3,6,0.83,1,2,11,3867,33857,0,0
com.freedomotic.core,ResolverTest,testResolveCommand,0,0,1,1,0,2,42,1,6,7,0,15,2,0.5,1,6,2,6,0,0,124,0.07,0,3,6,0.83,1,13,62,3867,33857,0,0
com.freedomotic.core,ResolverTest,testResolveTrigger,0,0,2,2,0,2,40,1,5,6,0,19,4,0.5,0,6,0,1,2,0,67,0.67,0,1,6,1,1,13,62,3867,33857,0,0
com.freedomotic.security,RealmTest,testRole,0,0,0,0,0,0,7,1,1,2,1,5,0,0,1,11,0,4,0,0,203,0.38,0,2,11,0.91,1,6,50,3867,33857,0,0
com.freedomotic.util,TopologyUtilsTest,testRotate,0,0,0,0,0,0,20,1,4,5,1,7,0,0,0,9,0,4,2,0,120,0.36,0,2,9,1,1,11,57,3867,33857,0,0
com.freedomotic.bus,BusServiceTest,testSendCommand,0,0,0,0,0,0,9,1,2,4,1,5,0,0,0,9,0,4,2,0,120,0.36,0,2,9,1,1,9,59,3867,33857,0,0
com.freedomotic.bus,BusServiceTest,testSendCommandAndWaitReply,0,0,0,0,0,0,32,1,3,4,1,6,0,0,0,9,0,4,2,0,120,0.36,0,2,9,1,1,9,59,3867,33857,0,0
com.freedomotic.bus,BusServiceTest,testSendCommandAndWaitTimeout,0,0,0,0,0,0,12,1,2,4,1,5,1,1,0,18,0,3,1,0,92,0.01,0,1,18,1,1,9,59,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testSetProperty,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,3,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testSetXmlFile_File,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,3,48,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testSetXmlFile_String,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,5,3,3,0,0,52,0,0,1,5,0.8,1,3,48,3867,33857,0,0
com.freedomotic.plugins.devices.persistence,PersistenceUtilityTest,testTimestampExistence,0,0,0,0,0,0,11,1,1,1,1,4,0,0,1,5,3,3,0,0,52,0,0,1,5,0.8,1,4,18,3867,33857,0,0
com.freedomotic.plugins.devices.persistence,PersistenceUtilityTest,testTimestampNotExistence,0,0,0,0,0,0,11,1,1,1,1,4,0,0,1,5,3,3,0,0,52,0,0,1,5,0.8,1,4,18,3867,33857,0,0
com.freedomotic.plugins.devices.persistence,PersistenceUtilityTest,testTimestampValue,0,0,0,0,0,0,11,1,1,1,1,5,0,0,0,4,6,6,0,1,103,0.17,0,3,6,1,1.5,4,18,3867,33857,0,0
com.freedomotic.plugins.devices.persistence,PersistencePluginTestIT,testTimestampValue,0,0,0,0,0,0,4,1,1,1,1,4,0,0,0,18,0,3,1,0,92,0.01,0,1,18,1,1,4,18,3867,33857,0,0
com.freedomotic.model.ds,ConfigTest,testToString,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,11,0,4,0,0,203,0.38,0,2,11,0.91,1,3,48,3867,33857,0,0
com.freedomotic.util,TopologyUtilsTest,testTranslate,0,0,0,0,0,0,21,1,5,6,1,7,0,0,0,10,0,5,2,0,107,0.31,2,3,10,0.82,1,11,57,3867,33857,0,0
com.freedomotic.plugins.devices.freedomchat,MessageServiceTest,testTrigger,0,0,0,0,0,0,6,1,3,4,1,2,1,1,1,11,0,0,1,0,187,0.18,0,0,11,0.91,1,9,39,3867,33857,0,0
com.freedomotic.rules,PayloadTest,testTriggerHasUnexistentAttribute,0,0,0,0,0,0,20,1,3,4,1,10,0,0,0,6,0,0,2,0,74,0.3,0,0,6,1,1,15,64,3867,33857,0,0
com.freedomotic.persistence,PayloadConverterTest,testUnmarshal,0,0,0,0,0,0,8,1,1,4,1,6,0,0,1,6,1,1,2,0,61,0,0,1,6,0.8,1,11,36,3867,33857,0,0
com.freedomotic.persistence,DataUpgradeServiceImplTest,testUpgradeThingFromBenderToCurrent,0,0,0,0,0,0,16,1,4,6,1,5,0,0,0,6,0,1,2,0,67,0.67,0,1,6,1,1,11,36,3867,33857,0,0
com.freedomotic.security,RealmTest,testUserData,0,0,0,0,0,0,5,1,0,1,1,4,0,0,0,6,0,1,2,0,67,0.67,0,1,6,1,1,6,50,3867,33857,0,0
com.freedomotic.security,RealmTest,testUserRoles,0,0,0,0,0,0,7,1,2,2,1,5,0,0,0,6,0,1,2,0,67,0.67,0,1,6,1,1,6,50,3867,33857,0,0
com.freedomotic.security,RealmTest,testUserRoleToPermissions,0,0,0,0,0,0,8,1,0,1,1,4,0,0,0,3,5,5,3,0,76,0,0,1,3,1,1,6,50,3867,33857,0,0
com.freedomotic.util,DOMValidateDTDTest,testValidate,0,0,0,0,0,0,19,1,3,5,1,6,1,1,0,9,0,2,2,2,91,0.04,0,2,10,1,1.11,11,57,3867,33857,0,0
com.freedomotic.plugins.freetts,TextToSpeech,TextToSpeech,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,3,0,1,6,5,85,1,0,1,3,0,1,4,15,3867,33857,0,0
com.freedomotic.plugins.freetts,TextToSpeechGui,TextToSpeechGui TextToSpeech,1,1,0,0,1,0,4,1,0,0,1,1,0,0,1,10,11,11,6,1,229,0.14,0,8,25,0,2.5,4,15,3867,33857,0,0
com.freedomotic.core,Autodiscovery,thingAlreadyExists String,1,0,0,0,0,0,3,1,0,2,1,2,0,0,1,10,11,11,6,1,229,0.14,0,8,25,0,2.5,13,62,3867,33857,0,0
com.freedomotic.core,Autodiscovery,thingAlreadyExists String String,2,0,0,0,0,0,4,2,0,3,1,3,1,1,0,2,0,1,2,0,49,1,0,1,3,1,1.5,13,62,3867,33857,0,0
com.freedomotic.things,ThingFactory,ThingFactory,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,7,0,0,0,0,17,0,0,0,0,1,0,4,14,3867,33857,0,0
com.freedomotic.things,ThingRepository,things,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,16,0,0,0,0,71,0,0,0,0,1,0,4,14,3867,33857,0,0
com.freedomotic.api,API,things,0,11,0,0,11,0,0,0,0,0,1,0,0,0,5,17,0,3,13,0,168,0.02,0,2,17,0.69,1,8609,15,3867,33857,0,0
com.freedomotic.api,APIStandardImpl,thingsFactory,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,16,0,0,0,0,71,0,0,0,0,1,0,8609,15,3867,33857,0,0
com.freedomotic.api,API,thingsFactory,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,4,9,4,2,108,0.11,0,4,13,0,1.18,8609,15,3867,33857,0,0
com.freedomotic.plugins.devices.thingspeak,ThingSpeak,ThingSpeak,0,0,0,0,0,0,4,1,0,1,1,1,0,0,0,1,0,0,0,2,5,0,0,0,1,0,1,2,20,3867,33857,0,0
com.angryelectron.thingspeak,ThingSpeakException,ThingSpeakException String,1,0,0,0,0,0,3,1,0,0,1,0,0,0,8,9,0,0,4,0,48,0,4,0,9,0,1,1,1,3867,33857,0,0
com.freedomotic.plugins.devices.thingspeak,ThingSpeakObj,ThingSpeakObj String String Integer Integer,4,1,0,0,1,0,7,1,0,4,1,4,0,0,0,7,0,2,6,1,121,0.4,0,1,13,1,1.86,2,20,3867,33857,0,0
com.freedomotic.plugins.devices.btspeechrecognition,ThreadedBTClientHandler,ThreadedBTClientHandler BTSpeechRecognition,2,1,0,0,1,0,8,1,0,3,1,3,1,1,0,1,0,0,3,0,6,0,3,0,0,0,0,4,24,3867,33857,0,0
com.freedomotic.plugins.devices.i2c,ThreeAxis,ThreeAxis,0,1,0,0,1,0,0,0,0,0,1,0,0,0,6,10,0,0,3,0,95,0.11,0,0,10,0.25,1,6,27,3867,33857,0,0
com.freedomotic.events,ThreeAxisAcceleration,ThreeAxisAcceleration,0,0,0,0,0,0,5,1,0,3,1,0,0,0,6,10,0,0,3,0,95,0.11,0,0,10,0.25,1,22,123,3867,33857,0,0
com.freedomotic.events,ThreeAxisAcceleration,ThreeAxisAcceleration int int int,3,0,0,0,0,0,5,1,0,6,1,0,0,0,6,10,0,0,3,0,96,0.11,0,0,10,0.25,1,22,123,3867,33857,0,0
com.freedomotic.events,ThreeAxisValue,ThreeAxisValue,0,0,0,0,0,0,5,1,0,3,1,0,0,0,6,10,0,0,3,0,96,0.11,0,0,10,0.25,1,22,123,3867,33857,0,0
com.freedomotic.events,ThreeAxisValue,ThreeAxisValue int int,3,0,0,0,0,0,5,1,0,6,1,0,0,0,0,3,0,0,0,1,28,0,0,0,3,1,1,22,123,3867,33857,0,0
com.freedomotic.plugins,TimeAll,TimeAll,0,2,0,0,2,0,2,1,0,0,1,0,0,0,4,8,0,0,2,1,73,0,0,0,9,0.33,1.12,17,113,3867,33857,0,0
com.freedomotic.plugins,TimeRange,TimeRange String,1,2,0,0,2,0,5,1,1,2,1,6,0,0,4,8,0,0,2,1,73,0,0,0,9,0.33,1.12,17,113,3867,33857,0,0
com.freedomotic.plugins,TimeRange,TimeRange int int,2,0,0,0,0,0,4,1,0,2,1,2,0,0,0,2,3,3,5,1,60,1,4,3,7,0.2,3.5,17,113,3867,33857,0,0
clientjava.connections,TimerThread,TimerThread String int OpenWebNet,3,2,0,0,2,1,12,2,0,1,1,2,1,1,0,19,0,0,2,0,101,0.24,0,0,23,1,1.21,3129,23,3867,33857,0,0
com.darkprograms.speech.util,Complex,times double,1,1,0,0,1,0,3,1,0,3,1,1,0,0,0,19,0,0,2,0,101,0.24,0,0,23,1,1.21,3,26,3867,33857,0,0
com.darkprograms.speech.util,Complex,times Complex,1,1,0,0,2,0,6,1,3,2,1,1,0,0,4,8,0,2,2,1,88,0,0,2,11,0.33,1.38,3,26,3867,33857,0,0
com.freedomotic.plugins,TimeSteps,TimeSteps String,1,1,0,0,1,2,14,3,2,3,1,10,0,0,4,8,0,2,2,1,88,0,0,2,11,0.33,1.38,17,113,3867,33857,0,0
com.freedomotic.plugins,TimeSteps,TimeSteps AbstractTimeValue int,2,0,0,0,0,0,4,1,0,2,1,2,0,0,4,8,0,2,2,1,88,0,0,2,11,0.33,1.38,17,113,3867,33857,0,0
com.freedomotic.plugins.devices.i2c,Board,toBeWritten int int,2,1,0,0,1,3,8,4,3,0,1,0,0,0,0,6,0,2,7,1,159,0.1,5,2,17,0.5,2.83,6,27,3867,33857,0,0
com.freedomotic.plugins.devices.lt111,Client,toFloat int,1,0,0,0,0,4,25,7,2,3,1,1,0,0,0,2,0,0,0,0,15,0,0,0,0,1,0,2,15,3867,33857,0,0
com.freedomotic.model.charting,GenericDataIface,toJSON,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,16,0,176,0,0,1,20,0.6,2.86,3,28,3867,33857,0,0
com.freedomotic.resttestclient,MarketPlacePlugin,toJson,0,1,0,0,1,1,21,4,1,0,1,4,0,0,0,3,4,4,5,0,63,0,0,2,7,1,2.33,4,16,3867,33857,0,0
com.freedomotic.core,TopologyManager,TopologyManager BusService ThingRepository EnvironmentRepository,3,0,0,0,0,0,6,1,0,7,1,2,0,0,0,15,6,7,1,0,287,0,0,2,35,1,2.33,13,62,3867,33857,0,0
com.freedomotic.util,TopologyUtils,TopologyUtils,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,3,0,0,2,0,71,0,1,0,9,0.5,3,11,57,3867,33857,0,0
com.freedomotic.plugins.devices.restapiv3.utils,ThrowableExceptionMapper,toResponse Throwable,1,0,0,0,0,1,9,2,1,4,1,2,0,0,10,21,0,0,8,0,221,0.01,0,0,32,0.5,1.52,2,6,3867,33857,0,0
com.freedomotic.model.environment,Zone,toString,0,0,0,0,0,0,3,1,0,0,1,1,0,0,12,19,1,1,9,0,174,0.04,0,1,20,0.33,1.05,2,40,3867,33857,0,0
com.freedomotic.model.environment,Environment,toString,0,0,0,0,0,0,3,1,0,0,1,0,0,0,4,9,0,0,3,0,96,0,0,0,12,0.43,1.33,2,40,3867,33857,0,0
com.freedomotic.model.geometry,FreedomPoint,toString,0,2,0,0,2,0,3,1,0,0,1,2,0,0,8,14,0,0,6,1,133,0,0,0,23,0.38,1.64,4,20,3867,33857,0,0
com.freedomotic.model.object,RangedIntBehavior,toString,0,1,0,0,1,1,7,2,0,1,1,3,0,0,0,6,0,0,2,1,65,1,0,0,11,1,1.83,6,69,3867,33857,0,0
com.freedomotic.model.object,PropertiesBehavior,toString,0,1,0,0,1,1,7,2,0,1,1,1,0,0,1,6,0,0,4,1,63,0,0,0,10,0.57,1.67,6,69,3867,33857,0,0
com.freedomotic.model.object,BooleanBehavior,toString,0,1,0,0,1,0,3,1,0,1,1,1,0,0,4,17,0,0,5,0,232,0.24,0,0,25,0.75,1.47,6,69,3867,33857,0,0
com.freedomotic.model.ds,Config,toString,0,1,0,0,1,1,14,2,6,6,1,9,0,0,2,7,0,0,3,0,60,0.4,0,0,11,0.67,1.57,3,48,3867,33857,0,0
com.freedomotic.i18n,ComboLanguage,toString,0,0,0,0,0,0,3,1,0,1,1,0,0,0,4,24,3,6,4,0,447,0,0,2,36,0.69,1.5,3,15,3867,33857,0,0
com.darkprograms.speech.recognizer,Recognizer,toString,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,19,0,0,2,0,101,0.24,0,0,23,1,1.21,3,34,3867,33857,0,0
com.darkprograms.speech.util,Complex,toString,0,0,0,0,0,1,6,4,0,0,1,0,0,0,1,15,1,2,3,0,164,0.66,0,2,24,0.93,1.6,3,26,3867,33857,0,0
com.freedomotic.settings,AppConfigImpl,toString,0,0,0,0,0,1,14,2,6,6,1,9,0,0,4,9,2,2,2,0,58,0,0,2,11,0.43,1.22,7,47,3867,33857,0,0
com.freedomotic.plugins.devices.x10,X10Event,toString,0,0,0,0,0,0,3,1,0,0,1,2,0,0,0,3,0,0,3,0,26,1,0,0,4,1,1.33,3,27,3867,33857,0,0
com.freedomotic.plugins.devices.persistence.cassandra,CassandraColumn,toString,0,1,0,0,1,1,3,2,0,0,1,0,0,0,0,3,0,0,0,1,28,0,0,0,3,1,1,3,17,3867,33857,0,0
com.freedomotic.plugins,TimeAll,toString,0,0,0,0,0,0,3,1,0,0,1,0,0,0,4,8,0,2,2,1,88,0,0,2,11,0.33,1.38,17,113,3867,33857,0,0
com.freedomotic.plugins,TimeSteps,toString,0,0,0,0,0,0,3,1,0,0,1,2,0,0,4,8,0,0,2,1,73,0,0,0,9,0.33,1.12,17,113,3867,33857,0,0
com.freedomotic.plugins,TimeRange,toString,0,0,0,0,0,0,3,1,0,0,1,2,0,0,2,6,0,0,1,1,54,0,0,0,6,0.5,1,17,113,3867,33857,0,0
com.freedomotic.plugins,SingleTimeValue,toString,0,0,0,0,0,0,3,1,0,0,1,2,0,0,0,19,0,5,2,0,570,0,0,5,37,1,1.95,17,113,3867,33857,0,0
com.freedomotic.plugins,CronSchedule,toString,0,0,0,0,0,1,10,2,3,2,1,5,0,0,1,4,1,1,4,1,48,0.33,0,1,4,0.5,1,17,113,3867,33857,0,0
com.freedomotic.events,TemperatureEvent,toString,0,0,0,0,0,0,3,1,0,2,1,0,0,0,1,4,0,0,2,1,39,0,0,0,4,0.5,1,22,123,3867,33857,0,0
com.freedomotic.events,ScheduledEvent,toString,0,0,0,0,0,0,3,1,0,1,1,0,0,0,3,6,1,1,3,1,40,0.5,0,1,6,0.25,1,22,123,3867,33857,0,0
com.freedomotic.events,PersonExitsZone,toString,0,0,0,0,0,0,3,1,0,2,1,0,0,0,3,6,1,1,3,1,50,0.5,0,1,6,0.25,1,22,123,3867,33857,0,0
com.freedomotic.events,PersonEntersZone,toString,0,0,0,0,0,0,3,1,0,2,1,0,0,0,6,10,0,0,3,0,95,0.11,0,0,10,0.25,1,22,123,3867,33857,0,0
com.freedomotic.events,ThreeAxisAcceleration,toString,0,0,0,0,0,0,3,1,0,0,1,3,0,0,6,10,0,0,3,0,96,0.11,0,0,10,0.25,1,22,123,3867,33857,0,0
com.freedomotic.events,ThreeAxisValue,toString,0,0,0,0,0,0,3,1,0,0,1,3,0,0,8,17,9,9,9,1,351,0.25,0,4,17,0.47,1,22,123,3867,33857,0,0
com.freedomotic.events,MotionEvent,toString,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,4,1,1,4,1,49,0.33,0,1,4,0.5,1,22,123,3867,33857,0,0
com.freedomotic.events,LuminosityEvent,toString,0,0,0,0,0,0,3,1,0,2,1,0,0,0,5,8,2,2,5,1,89,0.33,0,1,8,0.17,1,22,123,3867,33857,0,0
com.freedomotic.events,LocationEvent,toString,0,0,0,0,0,0,3,1,0,3,1,0,0,0,7,12,0,0,17,0,190,0.61,0,0,27,0.21,2.25,22,123,3867,33857,0,0
com.freedomotic.rules,Statement,toString,0,0,0,0,0,0,6,1,0,3,1,3,0,0,6,23,4,5,1,0,198,0.03,1,2,29,0.68,1.26,15,64,3867,33857,0,0
com.ftdi,EEPROMData,toString,0,0,0,0,0,0,13,1,0,0,1,10,0,0,6,53,33,35,10,0,712,0.37,0,6,79,0.88,1.49,11,155,3867,33857,0,0
com.ftdi,FTDevice,toString,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,21,7,16,4,0,274,0.49,0,3,36,0.95,1.71,11,155,3867,33857,0,0
com.freedomotic.behaviors,RangedIntBehaviorLogic,toString,0,0,0,0,0,0,3,1,0,0,1,2,0,0,18,37,6,8,17,0,437,0.06,0,3,54,0.49,1.46,8,106,3867,33857,0,0
com.freedomotic.reactions,Trigger,toString,0,0,0,0,0,0,3,1,0,0,1,1,0,0,3,9,0,0,3,0,115,0.64,0,0,15,0.62,1.67,5,48,3867,33857,0,0
com.freedomotic.environment,GraphEdge,toString,0,1,0,0,1,0,3,1,0,3,1,1,0,0,0,13,5,5,2,0,199,0.58,0,1,29,1,2.23,5,31,3867,33857,0,0
com.freedomotic.environment,Graph,toString,0,0,0,0,0,2,22,3,5,6,1,11,0,0,12,44,16,17,19,0,541,0.09,1,11,56,0.62,1.27,5,31,3867,33857,0,0
com.freedomotic.api,Plugin,toString,0,0,0,0,0,0,3,1,0,0,1,1,0,0,6,16,0,1,9,0,190,0.12,0,1,19,0.33,1.19,8609,15,3867,33857,0,0
com.freedomotic.api,EventTemplate,toString,0,1,0,0,1,0,3,1,0,0,1,1,0,0,0,6,0,3,1,2,54,0,0,2,7,0,1.17,8609,15,3867,33857,0,0
com.freedomotic.plugins.devices.simulation,TrackingRandomPosition,TrackingRandomPosition,0,0,0,0,0,0,4,1,0,1,1,1,0,0,0,9,0,4,8,2,210,0.21,0,4,14,1,1.56,8,38,3867,33857,0,0
